field_unnamed:_0,field_person_description,min__yearly_income,customer_order,is_recyclable?,additional_features_in_market,field_promotion_name,store_kind,store_sales,store_cost,grocery_area,store_area,frozen_area,meat_area,cost,field_customer_city,customer_state,customer_lat,customer_lng,field_seller_city,seller_state,seller_lat,seller_lng,review_score,weights
mc_ID_16120,"MaRrIeD MaLe wItH OnE ChIlD, eDuCaTiOn: HiGh sChOoL DeGrEe wOrKiNg aS SkIlLeD MaNuAl",30K+,"Vegetables from Produce department, Ordered Brand : Ebony",non recyclable,"['Video Store', 'Bar For Salad', 'Florist', 'Coffee Bar', 'Ready Food']",Roller Savings (High) ,Deluxe,5.19 Millions,1.6089 Millions,1733.14,2572.86,,Data Missing,data: 440.1568,Sao Paulo,$p,-23.501381250870143,-46.639206505591815,sao paulo,SP,amount: -23.693985995008337,-46.70188324132953,measure: 5.0,"{'gross': 27.1822, 'net': 24.275}"
mc_ID_16122,"Married Female with one child, education: bachelors degree working as management",70K+,"Starchy Foods from Starchy Foods department, Ordered Brand : Colossal",non recyclable,,,Mid-Size,€6.5M,2.4576 Millions,2819.7,3561.69,,300.35,693.498,rio  de  janeiro,RJ,-22.870511088460173,-43.49528824071454, sao paulo,SP,-23.62358155176294,-46.61056007369148,5.0,"{'gross': 12.5009, 'net': 21.15 lbs}"
mc_ID_16123,"Single_Male_with_one_child,_education:_bachelors_degree_working_as_management",70K+,"Hardware from Checkout department, Ordered Brand : Queen",...,"['Coffee Bar', 'Florist', 'Ready Food', 'Bar For Salad']",Roller Savings (High) ,Gourmet,3.56 Millions,1.4952 Millions,1564.86,2207.28,385.45,256.97,637.6939,rio de janeiro,RJ,-23.00373619547281,-43.32184116956918,sao paulo,5P,-23.54250072967277,val: -46.57631077214489,5.0,"{'gross': -12.5154, 'net': 8.1401}"
mc_ID_16125,"Married Female with two children, education: bachelors degree working as professional",50K+,"Beer and Wine from Alcoholic Beverages department, Ordered Brand : Good",non recyclable,"['Bar For Salad', 'Ready Food', 'Florist', 'Video Store', 'Coffee Bar']",GLD,,5.19 Millions,2.2836 Millions,,2858.29,593.93,395.95,measure: 484.1411,sao 	luis,MA,-2.556325930731293,-44.24680824675432,belo horizonte,MG,-19.88556770413756,-44.00816196779967,5.0,"{'gross': 13.4603, 'net': -10.5531}"
mc_ID_16126,"Single Male w/ three children, education: partial High School working as skilled manual",10K+,"Snack Foods from Snack Foods department, Ordered Brand : Best Choice",recyclable,,Super Wallet Savers,Supermarket,9.57 Millions,3.6366 Millions,1506.97,1887.7,227.8,151.9,733.1937,americana,sP,-22.74703919816495,-47.34322030252755,BE7iM,mg,-19.941877521944868,amount: -44.11327370697121,5.0,"{'gross': 29.5079, 'net': 27.909}"
mc_ID_16128,"Single Male with four kids, education: high school degree working as skilled manual",30K+,"Vegetables from Produce department, Ordered Brand : Tell Tale",recyclable,"['Florist', 'Coffee Bar', 'Video Store', 'Ready Food', 'Bar For Salad']",Sale Winners,Deluxe,3.42 Millions,1.2312 Millions,1871.22,2859.68,,394.87,519.7574,cianorte,PR,measure: -23.665830151019893,-52.614711598391736,jussara,pr,-23.62208737103585,-52.46578937273949,5.0,"{'gross': 21.5132, 'net': 41.02 lbs}"
mc_ID_16129,"Married Male with two children, education: bachelors degree working as management",110000,"Vegetables from Produce department, Ordered Brand : Hermanos",recyclable,"['Video Store', 'Ready Food', 'Florist', 'Coffee Bar', 'Bar For Salad']",Price Cutters, Deluxe,1.84 Millions,0.6256 Millions,1524.03,2150.53,373.1,249.74,642.0871,caratinga,MG,-19.79022694508355,-42.14210229958086,petropolis,RJ,-22.549033360244323,amount: -43.210094724044055,5.0,"{'gross': 20.0596, 'net': 656.31 oz}"
mc_ID_16130,"Married Female with four children, education: high school degree working as professional",90K+,"Hardware from Checkout department, Ordered Brand : James Bay",non recyclable,"['Video Store', 'Ready Food', 'Bar For Salad', 'Coffee Bar', 'Florist']",You Save Days,gOUrMET,$15.12 Millions,6.6528 Millions,1424.85,2205.1,465.54,310.47,689.3663,iTAUNA,mg,-20.091564376116075,-44.61497643457543,rio de janeiro,RJ,-23.01133469499096,-43.45025641534424,5.0,"{'gross': 26.6008, 'net': -23.5482}"
mc_ID_16133,"Single Female with five children, education: bachelors degree working as management",70K+,"Pain Relievers from Health and Hygiene department, Ordered Brand : Hilltop",recyclable,,Big Time Discounts,Supermarket,12.35 Millions,4.94 Millions,2050.75,2813.29,457.36,304.91,val: 310.662,cuiaba,Mt,-15.610560168573553,-56.09593096965,sao paulo,"SP
",-23.693985995008337,-46.70188324132953,4.0,"{'gross': 9.303, 'net': 6.3958}"
mc_ID_16134,"Married Female with five kidren, education: partial high school working as skilled manual",120+ monthly,"Hardware from Checkout department, Ordered Brand : James Bay",non recyclable,,Two Day Sale,Supermarket,€12.9M,4.536 Millions,1624.06,2191.86,343.05,227.33,383.2021,itajai_,Sc,-26.939148384202333,-48.691224733151856,sao carlos,SP,val: -22.01139055955482,-47.886487092764376,5.0,"{'gross': 26.6008, 'net': 23.5482}"
mc_ID_16135,"Single Male with four children, education: partial college working as clerical",30K+,"Kitchen Products from Household department, Ordered Brand : Red Wing",non recyclable,['Florist'],Budget Bargains,Supermarket,13.15 Millions,3.945 Millions,,2192.32,523.32,348.85,738.7898,vitoria da conquista,ba,amount: -14.862176465722202,measure: -40.83593563988115,campinas,SP,-22.85275770752771,-47.05510214136723,5.0,"{'gross': 12.7771, 'net': 8.4018}"
mc_ID_16136,"Married Male with four kidren, education: partial HS working as skilled manual",10k,"Dairy from Dairy department, Ordered Brand : Club",recyclable,"['Bar For Salad', 'Ready Food']",Mystery Sale,Supermarket,10.85 Millions,5.0995 Millions,2264.59,3687.88,853.22,566.93,444.3931,jaguariuna,SP,-22.689712550377955,-46.98249303136359,sao paulo - sp,SP,-23.57828270774424,-46.65102362378097,amount: 4.0,"{'gross': 21.0771, 'net': 19.6235}"
mc_ID_16137,"SINGLE_FEMALE_WITH_NO_KIDS,_EDUCATION:_PARTIAL_HS_WORKING_AS_MANAGEMENT",90 Thousand,"Bread from Baked Goods department, Ordered Brand : Great",non recyclable,"['Video Store', 'Coffee Bar', 'Bar For Salad', 'Ready Food', 'Florist']",Dimes Off,,€9.6M,4.9632 Millions,2040.24,2842.95,481.98,321.26,550.6144,balneario camboriu,_SC,-27.009682143798035,amount: -48.6016870728936,Lauro De Frei7As, BA,data: -12.895112589380958,-38.33895999999978,5.0,"{'gross': 9.3611, 'net': 7.9075}"
mc_ID_16139,"mARRIED fEMALE WITH nO KIDS, EDUCATION: PARTIAL hs WORKING AS SKILLED MANUAL",10K+,"Eggs from Eggs department, Ordered Brand : Blue Medal",non recyclable,"['Florist', 'Ready Food', 'Bar For Salad', 'Coffee Bar']",Save Price,,€6.2M,3.5574 Millions,2055.17,3145.56,654.13,,584.191,jacarei,SP,val: nan,,guarulhos,Sp,-23.46530411469876,data: -46.51148732089968,5.0,"{'gross': 24.8564, 'net': 20495.70 grams}"
mc_ID_16140,"Married Male with three children, education: HS degree working as professional",$70K+,"Paper Products from Household department, Ordered Brand : Sunset",recyclable,"['Ready Food', 'Florist', 'Coffee Bar', 'Video Store', 'Bar For Salad']",Green Light Special,Deluxe,7.89 Millions,3.3927 Millions,1525.28,2147.17,373.1,250.01,507.9899,sao paulo,$P,-23.45490508159733,val: -46.59270606480468,araguari,MG,-18.65223568071188,-48.19343213192182,amount: 4.0,"{'gross': data: 19.7689, 'net': 16.8617}"
mc_ID_16141,"Single Female with one child, education: partial high school working as manual",10 Thousand,"Frozen Desserts from Frozen Foods department, Ordered Brand : Imagine",non recyclable,['Florist'],Budget Bargains,Supermarket,2.64 Millions,0.8448 Millions,1320.15,2192.32,525.32,347.67,R$4063.34,sao bernardo do campo,SP,-23.72764065807836,-46.53106495908914,santo andre,sp,val: -23.637285303364266,-46.519363822926856,4.0,"{'gross': 17.7338, 'net': 13.3585}"
mc_ID_16142,"Single Male with four children, education: bachelors degree working as management",€42K+,"Canned Soup from Canned Foods department, Ordered Brand : Pleasant",non recyclable,,Saving Days,Supermarkat,$3.9 Millions,1.404 Millions,1509.19,1887.7,227.8,,619.0228,niteroi,RJ,-22.87858934722136,-43.048588368861424,marechal candido rondon,sp,-24.549059297396184,-54.05157641917936,1.0,"{'gross': 29.7987, 'net': -26.8915}"
mc_ID_16143,"Single Female with three children, education: bachelors degree working as management",50K or more,"Vegetables from Produce department, Ordered Brand : Ebony",non recyclable,['Coffee Bar'],,supermarket,7.95 Millions,2.7825 Millions,1236.07,1970.94,442.92,293.95,688.1634,Porto Alegre,r5,-30.03663696309648,data: -51.22367993104038,NOVA FRIBURGO,RJ,-22.31000521194919,-42.52023373510779,5.0,"{'gross': 15.6988, 'net': data: 12.7916}"
mc_ID_16148,"Married Female with four kids, education: HS degree working as manual",30K+,"Vegetables from Canned Foods department, Ordered Brand : Bravo",non recyclable,"['Ready Food', 'Florist', 'Video Store', 'Coffee Bar', 'Bar For Salad']",Lottery Cash Registerion,Daluxe,1.74Ms,0.8352 Millions,1734.5,2572.86,503.07,335.38,313.0678,nilopolis,RJ,-22.800936387437307,-43.42486085339982,guariba ,sP,-21.36235769739203,-48.232975701561735,2.0,"{'gross': 19.4781, 'net': 16.4256}"
mc_ID_16151,"Married Female with four kids, education: partial high school working as manual",€8K+,"Jams and Jellies from Baking Goods department, Ordered Brand : Super",recyclable,['Florist'],Roller Savings (High) ,,14.48 Millions,5.6472 Millions,1320.15,2187.66,523.32,350.3,532.6232,belo horizonta,MG,-19.815080122684456,-43.97707954524207,sao jose do rio preto,SP,-20.80243626346376,amount: -49.39562406741489,5.0,"{'gross': 27.1822, 'net': 25.7286}"
mc_ID_16152,"Single Female with two children, education: high school degree working as skilled manual",30K+,"Fruit from Produce department, Ordered Brand : High Top",recyclable,,GLD,,7.48 Millions,3.5904 Millions,1508,1886.1,227.8,151.9,727.9637,sao paulo, SP ,-23.60590732760994,-46.62908109623806,Curitiba_,PR,-25.46921399278664,-49.29393514695028,5.0,"{'gross': 25.1472, 'net': 22.0946}"
mc_ID_16153,"Single Female with two children, education: partial high school working as skilled manual",10K+,"Beer and Wine from Alcoholic Beverages department, Ordered Brand : Top Measure",recyclable,,Full Free,Supermarkat,"3.3 ,000,000illions",1.221 Millions,1506.29,1892.54,227.8,151.9,272.2738,conselheiro lafaiete,MG,-20.653541574550808,-43.79083732604181,formiga,mg,-20.474084262411907,-45.424321458052006,5.0,"{'gross': -1.0, 'net': 14.2452}"
mc_ID_16155,"Married Male with three children, education: high school degree working as manual",30K+,"Fruit from Produce department, Ordered Brand : Ebony",recyclable,"['Florist', 'Video Store', 'Ready Food', 'Bar For Salad', 'Coffee Bar']",Go For It,Deluxe,2.7 Millions,1.188 Millions,2038.48,2841.35,481.98,320.49,455.3761,cUr1TiBa,PR,-25.496876096024057,-49.232400160424696,guariba,SP ,-21.36235769739203,-48.232975701561735,5.0,"{'gross': 31.2522, 'net': 28.3451}"
mc_ID_16156,"Single Male with five children, education: high school degree working as manual",30K+,"Bread from Baked Goods department, Ordered Brand : Great",non recyclable,"['Ready Food', 'Video Store', 'Bar For Salad', 'Florist', 'Coffee Bar']",Save It (Sale),Deluxe,9.64 Millions,4.4344 Millions,1734.5,2572.86,503.07,333.85,755.1074,tIMotEO,MG,-19.54373077737746,-42.651621091858686,Sao Paulo,SP,-23.48381025284207,-46.69528157314321,5.0,"{'gross': 16.7163, 'net': 13.8091}"
mc_ID_16157,"Married Female with one child, education: partial high school working as manual",30K+,"Hygiene from Health and Hygiene department, Ordered Brand : Consolidated",non recyclable,"['Bar For Salad', 'Coffee Bar', 'Ready Food', 'Video Store', 'Florist']",Sale : Double Down,Deluxe,€5.4M,3.195 Millions,1525.28,2147.17,375.1,248.79,746.3733,jundiai,SP,-23.211714582578274,-46.8753760355472,sao luis,M@,-2.546079233971952,amount: -44.3089863702464,2.0,"{'gross': 517.87 oz, 'net': 10.3205}"
mc_ID_16158,"SiNgLe fEmAlE WiTh tWo cHiLdReN, eDuCaTiOn: HiGh sChOoL DeGrEe wOrKiNg aS MaNuAl",30K+,"Baking Goods from Baking Goods department, Ordered Brand : BBB Best",non recyclable,,Full Free,Supermarket,5.94 Millions,2.376 Millions,1508,,227.8,,660.2352,CarApicUibA,	sp,-23.53921894161485,-46.84530489379081,curitiba,PR,-25.4727349417162,-49.30563836747645,5.0,"{'gross': 19.6235, 'net': 16.7163}"
mc_ID_16159,"married female with three children, education: partial hs working as manual",10K+,"Baking Goods from Baking Goods department, Ordered Brand : BBB Best",recyclable,,,	SuPErmARKeT,7.12 Millions,2.7768 Millions,1623.48,2196.19,341.05,227.33,743.1307,presidente prudente,SP,-22.129240980274577,-51.39667350348745,SAO paUlO,SP,data: -23.681542547319527,-46.70780575451552,3.0,"{'gross': 20.7864, 'net': amount: 17.8792}"
mc_ID_16160,"Single Male with four children, education: bachelors degree working as professional",70k,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",recyclable,['Coffee Bar'],Two Day Sale,Supermarket,7.16 Millions,3.5084 Millions,,1970.94,440.92,293.95,477.3944,barueri,Sp,data: -23.491791912543025,-46.94733309700014,sao roque, SP,-23.53626695697963,data: -47.13489184347044,5.0,"{'gross': measure: 27.0368, 'net': 24.1296}"
mc_ID_16161,"Married Female with four children, education: partial high school working as management",110 Thousand,"Bread from Baked Goods department, Ordered Brand : Fantastic",non recyclable,['Coffee Bar'],Double Your Savings,Supermarket,6.2 Millions,2.356 Millions,1236.07,1973.17,440.92,293.25,493.8689,tomazina,Pr,-23.77756978556728,-49.95469142163561,garca,"SP
",data: -22.218988944556266,-49.64362334020589,5.0,"{'gross': 15.4081, 'net': 12.5009}"
mc_ID_16162,"Married Male with three children, education: bachelors degree working as professional",90K+,"Dairy from Dairy department, Ordered Brand : Club",recyclable,"['Ready Food', 'Florist', 'Coffee Bar', 'Bar For Salad']",Dollar Days,Deluxe,2.13Ms,0.8307 Millions,2055.29,3145.51,654.13,437.02,amount: 725.9763,passo fundo,Rs,-28.26109770117858,-52.40767078126318,FRAnCIsCo BELtraO,"PR
",-26.003670174999968,measure: -53.23275043899997,4.0,"{'gross': 29.944, 'net': 27.0368}"
mc_ID_16163,"Single Female with two children, education: graduate degree working as professional",90K+,"Specialty from Carousel department, Ordered Brand : Toretti",non recyclable,"['Bar For Salad', 'Coffee Bar', 'Video Store', 'Ready Food', 'Florist']",Two Day Sale,dEluXE,4.84 Millions,2.0812 Millions,1871.16,2861.08,593.93,396.15,402.0824,passo fundo,rs,val: -28.246010663976687,-52.38356841481704,5ao paulo,sp,-23.56625832001269,-46.51841724632121,5.0,"{'gross': 27.4729, 'net': 22.9668}"
mc_ID_16164,"education: bachelors degree working as professional, Married Male with three children",50K+,"Vegetables from Produce department, Ordered Brand : Hermanos",###,"['Ready Food', 'Bar For Salad']",Save Price,Supermarket,"5.19 ,000,000illions",2.3874 Millions,2448.37,3232.85,470.27,,406.4756,BELO HORIZONTE,Mg,-19.821438953372944,-43.97517235261704,guaru1hos_,SP,data: -23.46530411469876,-46.51148732089968,5.0,"{'gross': -999.0, 'net': -17.5885}"
mc_ID_16166,"Single_Female_with_four_childern,_education:_partial_high_school_working_as_manual",10k,"Vegetables from Frozen Foods department, Ordered Brand : Golden",non recyclable,,Tip Top Savings,SUPERMARKET,"7.24 ,000,000illions",3.0408 Millions,2050.13,2808.4,457.36,302.95,557.8318,bom jardim,MA,-3.543370845283248,-45.60561624483012,sa0 pAULO,5p,val: -23.58343069747245,-46.50203424424373,5.0,"{'gross': 28.9265, 'net': -27.3275}"
mc_ID_16167,"Single Male with four children, education: bachelors degree working as management",50K+,"Vegetables from Canned Foods department, Ordered Brand : Better",non recyclable,['Florist'],Dollar Days,Supermarket,€4.5M,1.848 Millions,1320.15,2196.27,523.32,348.85,748.0992,SAO PAULO,SP,-23.53357948765075,-46.68218908312653,Curitiba,PR,-25.44041155231119,-49.27281542157665,2.0,"{'gross': 26.0193, 'net': 24.4204}"
mc_ID_16169,"Single Male with three children, education: partial high school working as manual",10K+,"Hardware from Household department, Ordered Brand : High Quality",recyclable,"['Ready Food', 'Florist', 'Coffee Bar', 'Bar For Salad']",Dollar Days,Deluxe,€8.9M,4.6112 Millions,2053.72,3148.99,654.13,436.09,725.9763,TRINDADE,GO,-16.64272799999999,-49.42100699999999,goiania,GO,-16.671296999999946,-49.23724849999997,5.0,"{'gross': 11.1054, 'net': 8.1837}"
mc_ID_16170,"Single Male with three kidren, education: HS degree working as manual",30K+,"Paper Products from Household department, Ordered Brand : Sunset",recyclable,['Coffee Bar'],Price Slashers,,6.3 Millions,2.709 Millions,1238.4,1973.35,440.92,293.95,val: 525.3012,gravatai,rs,-29.93119707526035,-50.99828745175177,san7os,sp,-23.944502325841068,measure: -46.33124278031053,1.0,"{'gross': 13.6347, 'net': -12.1811}"
mc_ID_16171,"Single Female with No children, education: partial high school working as manual",10K+,"Hardware from Checkout department, Ordered Brand : Akron",recyclable,"['Ready Food', 'Video Store', 'Bar For Salad', 'Coffee Bar', 'Florist']",You Save Days,Gourmet,5.28 Millions,2.3232 Millions,1424.85,2205.28,465.54,311.99,689.3663,ponta grossa,PR,amount: -25.0898641791368,-50.07670397764743, sao goncalo,RJ,-22.82787,val: -43.01969625000001,5.0,"{'gross': 16.571, 'net': 14.972}"
mc_ID_16173,"Married Male with three children, education: bachelor'ss degree working as management",50K+,"Snack Foods from Snack Foods department, Ordered Brand : Best Choice",non recyclable,"['Bar For Salad', 'Video Store', 'Florist', 'Coffee Bar', 'Ready Food']",Big Time Discounts,De1uxe,4.77Ms,1.8126 Millions,1734.5,2569.14,503.07,333.9,583.1973,ARACAJU,$E,-10.93845747328291,-37.06200040883412,osasco,SP,amount: -23.552456794881493,amount: -46.78012559033992,2.0,"{'gross': data: 29.0719, 'net': 26.1647}"
